,bucket,config,output,domain,horizion,prefix,timestep,ensemble,source,version,startDate,endDate,http_pattern
410,medium_range_mem1,medium_range,channel_rt,conus,480,,1,1,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
411,medium_range_mem1,medium_range,land,conus,160,,3,1,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
412,medium_range_mem1,medium_range,reservoir,conus,480,,1,1,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
413,medium_range_mem1,medium_range,terrain_rt,conus,160,,3,1,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
414,medium_range_mem2,medium_range,channel_rt,conus,408,,1,2,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
415,medium_range_mem2,medium_range,land,conus,136,,3,2,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
416,medium_range_mem2,medium_range,reservoir,conus,408,,1,2,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
417,medium_range_mem2,medium_range,terrain_rt,conus,136,,3,2,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
418,medium_range_mem3,medium_range,channel_rt,conus,408,,1,3,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
419,medium_range_mem3,medium_range,land,conus,136,,3,3,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
420,medium_range_mem3,medium_range,reservoir,conus,408,,1,3,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
421,medium_range_mem3,medium_range,terrain_rt,conus,136,,3,3,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
422,medium_range_mem4,medium_range,channel_rt,conus,204,,1,4,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
423,medium_range_mem4,medium_range,land,conus,68,,3,4,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
424,medium_range_mem4,medium_range,reservoir,conus,204,,1,4,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
425,medium_range_mem4,medium_range,terrain_rt,conus,68,,3,4,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
426,medium_range_mem5,medium_range,channel_rt,conus,408,,1,5,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
427,medium_range_mem5,medium_range,land,conus,136,,3,5,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
428,medium_range_mem5,medium_range,reservoir,conus,408,,1,5,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
429,medium_range_mem5,medium_range,terrain_rt,conus,136,,3,5,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
430,medium_range_mem6,medium_range,channel_rt,conus,408,,1,6,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
431,medium_range_mem6,medium_range,land,conus,136,,3,6,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
432,medium_range_mem6,medium_range,reservoir,conus,408,,1,6,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
433,medium_range_mem6,medium_range,terrain_rt,conus,136,,3,6,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
434,medium_range_no_da,medium_range_no_da,channel_rt,conus,160,,3,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/medium_range_no_da/nwm.t{HH}z.medium_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
435,short_range,short_range,channel_rt,conus,126,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
436,short_range,short_range,land,conus,126,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
437,short_range,short_range,reservoir,conus,126,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
438,short_range,short_range,terrain_rt,conus,126,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
439,short_range_alaska,short_range,channel_rt,alaska,60,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
440,short_range_alaska,short_range,land,alaska,60,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
441,short_range_alaska,short_range,reservoir,alaska,60,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
442,short_range_alaska,short_range,terrain_rt,alaska,60,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
443,short_range_coastal_atlgulf,short_range_coastal,total_water,atlgulf,144,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
444,short_range_coastal_pacific,short_range_coastal,total_water,pacific,126,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.pacific.nc"
445,short_range_coastal_puertorico,short_range_coastal,total_water,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range_coastal/nwm.t{HH}z.short_range_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
446,short_range_puertorico,short_range,channel_rt,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
447,short_range_puertorico,short_range,land,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
448,short_range_puertorico,short_range,reservoir,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
449,short_range_puertorico,short_range,terrain_rt,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
450,short_range_puertorico_no_da,short_range_no_da,channel_rt,puertorico,48,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/short_range_no_da/nwm.t{HH}z.short_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
451,analysis_assim,analysis_assim,channel_rt,conus,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
452,analysis_assim,analysis_assim,land,conus,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
453,analysis_assim,analysis_assim,reservoir,conus,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
454,analysis_assim,analysis_assim,terrain_rt,conus,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
455,analysis_assim_alaska,analysis_assim,channel_rt,alaska,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
456,analysis_assim_alaska,analysis_assim,land,alaska,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
457,analysis_assim_alaska,analysis_assim,reservoir,alaska,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
458,analysis_assim_alaska,analysis_assim,terrain_rt,alaska,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
459,analysis_assim_alaska_no_da,analysis_assim_no_da,channel_rt,alaska,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_no_da/nwm.t{HH}z.analysis_assim_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
460,analysis_assim_coastal_atlgulf,analysis_assim_coastal,total_water,atlgulf,21,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
461,analysis_assim_coastal_hawaii,analysis_assim_coastal,total_water,hawaii,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
462,analysis_assim_coastal_pacific,analysis_assim_coastal,total_water,pacific,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.pacific.nc"
463,analysis_assim_coastal_puertorico,analysis_assim_coastal,total_water,puertorico,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
464,analysis_assim_extend,analysis_assim_extend,channel_rt,conus,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
465,analysis_assim_extend,analysis_assim_extend,land,conus,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
466,analysis_assim_extend,analysis_assim_extend,reservoir,conus,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
467,analysis_assim_extend,analysis_assim_extend,terrain_rt,conus,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
468,analysis_assim_extend_alaska,analysis_assim_extend,channel_rt,alaska,32,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
469,analysis_assim_extend_alaska,analysis_assim_extend,land,alaska,32,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
470,analysis_assim_extend_alaska,analysis_assim_extend,reservoir,alaska,32,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
471,analysis_assim_extend_alaska,analysis_assim_extend,terrain_rt,alaska,32,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
472,analysis_assim_extend_alaska_no_da,analysis_assim_extend_no_da,channel_rt,alaska,32,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend_no_da/nwm.t{HH}z.analysis_assim_extend_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
473,analysis_assim_extend_coastal_atlgulf,analysis_assim_extend_coastal,total_water,atlgulf,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend_coastal/nwm.t{HH}z.analysis_assim_extend_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
474,analysis_assim_extend_coastal_pacific,analysis_assim_extend_coastal,total_water,pacific,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend_coastal/nwm.t{HH}z.analysis_assim_extend_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.pacific.nc"
475,analysis_assim_extend_no_da,analysis_assim_extend_no_da,channel_rt,conus,28,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_extend_no_da/nwm.t{HH}z.analysis_assim_extend_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
476,analysis_assim_hawaii,analysis_assim,channel_rt,hawaii,72,,55,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
477,analysis_assim_hawaii,analysis_assim,land,hawaii,18,,100,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
478,analysis_assim_hawaii,analysis_assim,reservoir,hawaii,72,,55,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
479,analysis_assim_hawaii,analysis_assim,terrain_rt,hawaii,72,,55,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
480,analysis_assim_hawaii_no_da,analysis_assim_no_da,channel_rt,hawaii,72,,55,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_no_da/nwm.t{HH}z.analysis_assim_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
481,analysis_assim_long,analysis_assim_long,channel_rt,conus,12,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_long/nwm.t{HH}z.analysis_assim_long.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
482,analysis_assim_long,analysis_assim_long,land,conus,12,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_long/nwm.t{HH}z.analysis_assim_long.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
483,analysis_assim_long,analysis_assim_long,reservoir,conus,12,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_long/nwm.t{HH}z.analysis_assim_long.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
484,analysis_assim_long_no_da,analysis_assim_long_no_da,channel_rt,conus,12,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_long_no_da/nwm.t{HH}z.analysis_assim_long_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
485,analysis_assim_no_da,analysis_assim_no_da,channel_rt,conus,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim_no_da/nwm.t{HH}z.analysis_assim_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
486,analysis_assim_puertorico,analysis_assim,channel_rt,puertorico,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
487,analysis_assim_puertorico,analysis_assim,land,puertorico,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
488,analysis_assim_puertorico,analysis_assim,reservoir,puertorico,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
489,analysis_assim_puertorico,analysis_assim,terrain_rt,puertorico,18,,1,NA,nomads,v3.0,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v3.0/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
